"72432ACW","A","USD",0.20
"72432ACW","B","GBP",0.40
"72433ACW","B","USD",0.75
"72433ACW","A","GBP",0.10
"72437ACW","C","USD",0.20
"72437ACW","D","GBP",0.40
"72439ACW","F","USD",0.75
"72439ACW","E","GBP",0.10
"72447ACW","A","USD",0.20
"72447ACW","B","GBP",0.40
"72462ACW","B","USD",0.75
"72462ACW","A","GBP",0.10
"72463ACW","C","USD",0.20
"72463ACW","D","GBP",0.40
"72465ACW","F","USD",0.75
"72465ACW","E","GBP",0.10
"72466ACW","A","USD",0.20
"72466ACW","B","GBP",0.40
"72467ACW","B","USD",0.75
"72467ACW","A","GBP",0.10
"72470ACW","C","USD",0.20
"72470ACW","D","GBP",0.40
"72471ACW","F","USD",0.75
"72471ACW","E","GBP",0.10
"72472ACW","A","USD",0.20
"72472ACW","B","GBP",0.40
"72473ACW","B","USD",0.75
"72473ACW","A","GBP",0.10
"72474ACW","C","USD",0.20
"72474ACW","D","GBP",0.40
"72481ACW","F","USD",0.75
"72481ACW","E","GBP",0.10
"72485ACW","A","USD",0.20
"72485ACW","B","GBP",0.40
"72487ACW","B","USD",0.75
"72487ACW","A","GBP",0.10
"72488ACW","C","USD",0.20
"72488ACW","D","GBP",0.40
"72489ACW","F","USD",0.75
"72489ACW","E","GBP",0.10
"72498ACW","A","USD",0.20
"72498ACW","B","GBP",0.40
"72500ACW","B","USD",0.75
"72500ACW","A","GBP",0.10
"72501ACW","C","USD",0.20
"72501ACW","D","GBP",0.40
"72502ACW","F","USD",0.75
"72502ACW","E","GBP",0.10
"72503ACW","A","USD",0.20
"72503ACW","B","GBP",0.40
"72504ACW","B","USD",0.75
"72504ACW","A","GBP",0.10
"72510ACW","C","USD",0.20
"72510ACW","D","GBP",0.40
"72520ACW","F","USD",0.75
"72520ACW","E","GBP",0.10
"72525ACW","A","USD",0.20
"72525ACW","B","GBP",0.40
"72720ACW","B","USD",0.75
"72720ACW","A","GBP",0.10
"72740ACW","C","USD",0.20
"72740ACW","D","GBP",0.40
"72750ACW","F","USD",0.75
"72750ACW","E","GBP",0.10
"72813ACW","A","USD",0.20
"72813ACW","B","GBP",0.40
"74000ACW","B","USD",0.75
"74000ACW","A","GBP",0.10
"74001ACW","C","USD",0.20
"74001ACW","D","GBP",0.40
"74002ACW","F","USD",0.75
"74002ACW","E","GBP",0.10
"74003ACW","A","USD",0.20
"74003ACW","B","GBP",0.40
"74004ACW","B","USD",0.75
"74004ACW","A","GBP",0.10
"74005ACW","C","USD",0.20
"74005ACW","D","GBP",0.40
"74006ACW","F","USD",0.75
"74006ACW","E","GBP",0.10
"7400DACM","A","USD",0.20
"7400DACM","B","GBP",0.40
"75003ACW","B","USD",0.75
"75003ACW","A","GBP",0.10
"75014ACW","C","USD",0.20
"75014ACW","D","GBP",0.40
"75109ACW","F","USD",0.75
"75109ACW","E","GBP",0.10
"75110ACW","A","USD",0.20
"75110ACW","B","GBP",0.40
"75714ACW","B","USD",0.75
"75714ACW","A","GBP",0.10
"75718ACW","C","USD",0.20
"75718ACW","D","GBP",0.40
"75758ACW","F","USD",0.75
"75758ACW","E","GBP",0.10
"76302ACW","A","USD",0.20
"76302ACW","B","GBP",0.40
"76328ACW","B","USD",0.75
"76328ACW","A","GBP",0.10
"76345ACW","C","USD",0.20
"76345ACW","D","GBP",0.40
"76353ACW","F","USD",0.75
"76353ACW","E","GBP",0.10
"76681ACW","A","USD",0.20
"76681ACW","B","GBP",0.40
"80011ACM","B","USD",0.75
"80011ACM","A","GBP",0.10
"80025ACM","C","USD",0.20
"80025ACM","D","GBP",0.40
"80035ACM","F","USD",0.75
"80035ACM","E","GBP",0.10
"80116ACM","A","USD",0.20
"80116ACM","B","GBP",0.40
"80117ACM","B","USD",0.75
"80117ACM","A","GBP",0.10
"80142ACM","C","USD",0.20
"80142ACM","D","GBP",0.40
"80157ACM","F","USD",0.75
"80157ACM","E","GBP",0.10
"80158ACM","A","USD",0.20
"80158ACM","B","GBP",0.40
"80161ACM","B","USD",0.75
"80161ACM","A","GBP",0.10
"80176ACM","C","USD",0.20
"80176ACM","D","GBP",0.40
"80194AC ","F","USD",0.75
"80194AC ","E","GBP",0.10
"80196ACM","A","USD",0.20
"80196ACM","B","GBP",0.40
"80203ACM","B","USD",0.75
"80203ACM","A","GBP",0.10
"80204ACM","C","USD",0.20
"80204ACM","D","GBP",0.40
"80218ACM","F","USD",0.75
"80218ACM","E","GBP",0.10
"80236ACM","A","USD",0.20
"80236ACM","B","GBP",0.40
"80237ACM","B","USD",0.75
"80237ACM","A","GBP",0.10
"80246ACM","C","USD",0.20
"80246ACM","D","GBP",0.40
"80310ACM","F","USD",0.75
"80310ACM","E","GBP",0.10
"80434ACM","A","USD",0.20
"80434ACM","B","GBP",0.40
"80435ACM","B","USD",0.75
"80435ACM","A","GBP",0.10
"80438ACM","C","USD",0.20
"80438ACM","D","GBP",0.40
"80439AC ","F","USD",0.75
"80439AC ","E","GBP",0.10
"80443ACM","A","USD",0.20
"80443ACM","B","GBP",0.40
"80473AC ","B","USD",0.75
"80473AC ","A","GBP",0.10
"80474AC ","C","USD",0.20
"80474AC ","D","GBP",0.40
"80508ACM","F","USD",0.75
"80508ACM","E","GBP",0.10
"80559AC ","A","USD",0.20
"80559AC ","B","GBP",0.40
"80594AC ","B","USD",0.75
"80594AC ","A","GBP",0.10
"80607AC ","C","USD",0.20
"80607AC ","D","GBP",0.40
"80608ACM","F","USD",0.75
"80608ACM","E","GBP",0.10
"80618ACM","A","USD",0.20
"80618ACM","B","GBP",0.40
"80643ACM","B","USD",0.75
"80643ACM","A","GBP",0.10
"80669ACM","C","USD",0.20
"80669ACM","D","GBP",0.40
"80768ACA","F","USD",0.75
"80768ACA","E","GBP",0.10
"80769ACA","A","USD",0.20
"80769ACA","B","GBP",0.40
"80807ACM","B","USD",0.75
"80807ACM","A","GBP",0.10
"80809ACM","C","USD",0.20
"80809ACM","D","GBP",0.40
"80816ACM","F","USD",0.75
"80816ACM","E","GBP",0.10
"80818ACM","A","USD",0.20
"80818ACM","B","GBP",0.40
"80819ACM","B","USD",0.75
"80819ACM","A","GBP",0.10
"80859ACM","C","USD",0.20
"80859ACM","D","GBP",0.40
"80862ACM","F","USD",0.75
"80862ACM","E","GBP",0.10
"80904ACM","A","USD",0.20
"80904ACM","B","GBP",0.40
"80992ACM","B","USD",0.75
"80992ACM","A","GBP",0.10
"81021ACM","C","USD",0.20
"81021ACM","D","GBP",0.40
"81064AC ","F","USD",0.75
"81064AC ","E","GBP",0.10
"81066AC ","A","USD",0.20
"81066AC ","B","GBP",0.40
"81069AC ","B","USD",0.75
"81069AC ","A","GBP",0.10
"81079AC ","C","USD",0.20
"81079AC ","D","GBP",0.40
"81080ACM","F","USD",0.75
"81080ACM","E","GBP",0.10
"81081ACM","A","USD",0.20
"81081ACM","B","GBP",0.40
"81091ACM","B","USD",0.75
"81091ACM","A","GBP",0.10
"81098ACM","C","USD",0.20
"81098ACM","D","GBP",0.40
"81121ACM","F","USD",0.75
"81121ACM","E","GBP",0.10
"81129ACM","A","USD",0.20
"81129ACM","B","GBP",0.40
"81159ACM","B","USD",0.75
"81159ACM","A","GBP",0.10
"81175ACM","C","USD",0.20
"81175ACM","D","GBP",0.40
"81183ACM","F","USD",0.75
"81183ACM","E","GBP",0.10
"81202ACM","A","USD",0.20
"81202ACM","B","GBP",0.40
"81207ACM","B","USD",0.75
"81207ACM","A","GBP",0.10
"81209ACM","C","USD",0.20
"81209ACM","D","GBP",0.40
"81211ACM","F","USD",0.75
"81211ACM","E","GBP",0.10
"81217ACM","A","USD",0.20
"81217ACM","B","GBP",0.40
"81304ACM","B","USD",0.75
"81304ACM","A","GBP",0.10
"81307ACM","C","USD",0.20
"81307ACM","D","GBP",0.40
"81311ACM","F","USD",0.75
"81311ACM","E","GBP",0.10
"81312ACM","A","USD",0.20
"81312ACM","B","GBP",0.40
"81313ACM","B","USD",0.75
"81313ACM","A","GBP",0.10
"81314ACM","C","USD",0.20
"81314ACM","D","GBP",0.40
"81317ACM","F","USD",0.75
"81317ACM","E","GBP",0.10
"81323ACM","A","USD",0.20
"81323ACM","B","GBP",0.40
"81324ACM","B","USD",0.75
"81324ACM","A","GBP",0.10
"81328ACM","C","USD",0.20
"81328ACM","D","GBP",0.40
"81356ACM","F","USD",0.75
"81356ACM","E","GBP",0.10
"81401ACM","A","USD",0.20
"81401ACM","B","GBP",0.40
"81413ACM","B","USD",0.75
"81413ACM","A","GBP",0.10
"81422ACM","C","USD",0.20
"81422ACM","D","GBP",0.40
"81444ACM","F","USD",0.75
"81444ACM","E","GBP",0.10
"81449ACM","A","USD",0.20
"81449ACM","B","GBP",0.40
"81458ACM","B","USD",0.75
"81458ACM","A","GBP",0.10
"81459ACM","C","USD",0.20
"81459ACM","D","GBP",0.40
"81461AC ","F","USD",0.75
"81461AC ","E","GBP",0.10
"81462AC ","A","USD",0.20
"81462AC ","B","GBP",0.40
"81463AC ","B","USD",0.75
"81463AC ","A","GBP",0.10
"81464AC ","C","USD",0.20
"81464AC ","D","GBP",0.40
"81474ACM","F","USD",0.75
"81474ACM","E","GBP",0.10
"81476AC ","A","USD",0.20
"81476AC ","B","GBP",0.40
"81477AC ","B","USD",0.75
"81477AC ","A","GBP",0.10
"81484ACM","C","USD",0.20
"81484ACM","D","GBP",0.40
"81503ACM","F","USD",0.75
"81503ACM","E","GBP",0.10
"81537ACM","A","USD",0.20
"81537ACM","B","GBP",0.40
"81540ACM","B","USD",0.75
"81540ACM","A","GBP",0.10
"81543ACM","C","USD",0.20
"81543ACM","D","GBP",0.40
"81544ACM","F","USD",0.75
"81544ACM","E","GBP",0.10
"81546ACM","A","USD",0.20
"81546ACM","B","GBP",0.40
"81556ACM","B","USD",0.75
"81556ACM","A","GBP",0.10
"81563ACM","C","USD",0.20
"81563ACM","D","GBP",0.40
"81565ACM","F","USD",0.75
"81565ACM","E","GBP",0.10
"81575ACA","A","USD",0.20
"81575ACA","B","GBP",0.40
"81577ACA","B","USD",0.75
"81577ACA","A","GBP",0.10
"81579ACA","C","USD",0.20
"81579ACA","D","GBP",0.40
"81582ACM","F","USD",0.75
"81582ACM","E","GBP",0.10
"81586ACM","A","USD",0.20
"81586ACM","B","GBP",0.40
"81588ACM","B","USD",0.75
"81588ACM","A","GBP",0.10
"81591ACM","C","USD",0.20
"81591ACM","D","GBP",0.40
"81610AC ","F","USD",0.75
"81610AC ","E","GBP",0.10
"81618AC ","A","USD",0.20
"81618AC ","B","GBP",0.40
"81626ACM","B","USD",0.75
"81626ACM","A","GBP",0.10
"81627ACM","C","USD",0.20
"81627ACM","D","GBP",0.40
"81629ACM","F","USD",0.75
"81629ACM","E","GBP",0.10
"81631ACM","A","USD",0.20
"81631ACM","B","GBP",0.40
"81644ACM","B","USD",0.75
"81644ACM","A","GBP",0.10
"81646ACM","C","USD",0.20
"81646ACM","D","GBP",0.40
"81648ACM","F","USD",0.75
"81648ACM","E","GBP",0.10
"81654ACM","A","USD",0.20
"81654ACM","B","GBP",0.40
"81662ACM","B","USD",0.75
"81662ACM","A","GBP",0.10
"81664ACM","C","USD",0.20
"81664ACM","D","GBP",0.40
"81665ACM","F","USD",0.75
"81665ACM","E","GBP",0.10
"81677ACM","A","USD",0.20
"81677ACM","B","GBP",0.40
"81679ACM","B","USD",0.75
"81679ACM","A","GBP",0.10
"81684ACM","C","USD",0.20
"81684ACM","D","GBP",0.40
"81686ACM","F","USD",0.75
"81686ACM","E","GBP",0.10
"81689ACM","A","USD",0.20
"81689ACM","B","GBP",0.40
"81691ACM","B","USD",0.75
"81691ACM","A","GBP",0.10
"81694ACM","C","USD",0.20
"81694ACM","D","GBP",0.40
"81696ACM","F","USD",0.75
"81696ACM","E","GBP",0.10
"81697ACM","A","USD",0.20
"81697ACM","B","GBP",0.40
"81698ACM","B","USD",0.75
"81698ACM","A","GBP",0.10
"81699ACM","C","USD",0.20
"81699ACM","D","GBP",0.40
"81701ACM","F","USD",0.75
"81701ACM","E","GBP",0.10
"81702ACM","A","USD",0.20
"81702ACM","B","GBP",0.40
"81703ACM","B","USD",0.75
"81703ACM","A","GBP",0.10
"81704ACM","C","USD",0.20
"81704ACM","D","GBP",0.40
"81708ACM","F","USD",0.75
"81708ACM","E","GBP",0.10
"81709ACM","A","USD",0.20
"81709ACM","B","GBP",0.40
"81711ACM","B","USD",0.75
"81711ACM","A","GBP",0.10
"81712ACM","C","USD",0.20
"81712ACM","D","GBP",0.40
"81713ACM","F","USD",0.75
"81713ACM","E","GBP",0.10
"81714ACM","A","USD",0.20
"81714ACM","B","GBP",0.40
"81716ACM","B","USD",0.75
"81716ACM","A","GBP",0.10
"81718AC ","C","USD",0.20
"81718AC ","D","GBP",0.40
"81722ACM","F","USD",0.75
"81722ACM","E","GBP",0.10
"81723ACM","A","USD",0.20
"81723ACM","B","GBP",0.40
"81725ACM","B","USD",0.75
"81725ACM","A","GBP",0.10
"81726ACM","C","USD",0.20
"81726ACM","D","GBP",0.40
"81728ACM","F","USD",0.75
"81728ACM","E","GBP",0.10
"81729ACM","A","USD",0.20
"81729ACM","B","GBP",0.40
"81734ACM","B","USD",0.75
"81734ACM","A","GBP",0.10
"81737ACM","C","USD",0.20
"81737ACM","D","GBP",0.40
"81766ACM","F","USD",0.75
"81766ACM","E","GBP",0.10
"81767ACM","A","USD",0.20
"81767ACM","B","GBP",0.40
"81779ACA","B","USD",0.75
"81779ACA","A","GBP",0.10
"81787ACA","C","USD",0.20
"81787ACA","D","GBP",0.40
"81793ACA","F","USD",0.75
"81793ACA","E","GBP",0.10
"81794ACM","A","USD",0.20
"81794ACM","B","GBP",0.40
"81795ACM","B","USD",0.75
"81795ACM","A","GBP",0.10
"81829ACM","C","USD",0.20
"81829ACM","D","GBP",0.40
"81834AC ","F","USD",0.75
"81834AC ","E","GBP",0.10
"81839ACM","A","USD",0.20
"81839ACM","B","GBP",0.40
"81841ACM","B","USD",0.75
"81841ACM","A","GBP",0.10
"81843ACM","C","USD",0.20
"81843ACM","D","GBP",0.40
"81844ACM","F","USD",0.75
"81844ACM","E","GBP",0.10
"81846AC ","A","USD",0.20
"81846AC ","B","GBP",0.40
"81847ACM","B","USD",0.75
"81847ACM","A","GBP",0.10
"81851ACM","C","USD",0.20
"81851ACM","D","GBP",0.40
"81853ACM","F","USD",0.75
"81853ACM","E","GBP",0.10
"81861ACM","A","USD",0.20
"81861ACM","B","GBP",0.40
"81864ACM","B","USD",0.75
"81864ACM","A","GBP",0.10
"81865ACM","C","USD",0.20
"81865ACM","D","GBP",0.40
"81873ACM","F","USD",0.75
"81873ACM","E","GBP",0.10
"81874ACM","A","USD",0.20
"81874ACM","B","GBP",0.40
"81888ACM","B","USD",0.75
"81888ACM","A","GBP",0.10
"81889ACM","C","USD",0.20
"81889ACM","D","GBP",0.40
"81893ACM","F","USD",0.75
"81893ACM","E","GBP",0.10
"81898ACM","A","USD",0.20
"81898ACM","B","GBP",0.40
"81908ACM","B","USD",0.75
"81908ACM","A","GBP",0.10
"81909ACM","C","USD",0.20
"81909ACM","D","GBP",0.40
"81911ACM","F","USD",0.75
"81911ACM","E","GBP",0.10
"81913AC ","A","USD",0.20
"81913AC ","B","GBP",0.40
"81915ACM","B","USD",0.75
"81915ACM","A","GBP",0.10
"81917ACM","C","USD",0.20
"81917ACM","D","GBP",0.40
"81922ACM","F","USD",0.75
"81922ACM","E","GBP",0.10
"81924ACM","A","USD",0.20
"81924ACM","B","GBP",0.40
"81929ACM","B","USD",0.75
"81929ACM","A","GBP",0.10
"81944ACA","C","USD",0.20
"81944ACA","D","GBP",0.40
"81946ACA","F","USD",0.75
"81946ACA","E","GBP",0.10
"81947ACM","A","USD",0.20
"81947ACM","B","GBP",0.40
"81948ACM","B","USD",0.75
"81948ACM","A","GBP",0.10
"81968ACM","C","USD",0.20
"81968ACM","D","GBP",0.40
"81969ACM","F","USD",0.75
"81969ACM","E","GBP",0.10
"81975AC ","A","USD",0.20
"81975AC ","B","GBP",0.40
"81976AC ","B","USD",0.75
"81976AC ","A","GBP",0.10
"81978AC ","C","USD",0.20
"81978AC ","D","GBP",0.40
"81992AC ","F","USD",0.75
"81992AC ","E","GBP",0.10
"81993AC ","A","USD",0.20
"81993AC ","B","GBP",0.40
"81995AC ","B","USD",0.75
"81995AC ","A","GBP",0.10
"82020ACM","C","USD",0.20
"82020ACM","D","GBP",0.40
"82031ACM","F","USD",0.75
"82031ACM","E","GBP",0.10
"82032ACM","A","USD",0.20
"82032ACM","B","GBP",0.40
"82072ACM","B","USD",0.75
"82072ACM","A","GBP",0.10
"82086ACM","C","USD",0.20
"82086ACM","D","GBP",0.40
"82089ACM","F","USD",0.75
"82089ACM","E","GBP",0.10
"82092ACM","A","USD",0.20
"82092ACM","B","GBP",0.40
"82094ACM","B","USD",0.75
"82094ACM","A","GBP",0.10
"82159AC ","C","USD",0.20
"82159AC ","D","GBP",0.40
"82219ACM","F","USD",0.75
"82219ACM","E","GBP",0.10
"82222ACM","A","USD",0.20
"82222ACM","B","GBP",0.40
"82223ACM","B","USD",0.75
"82223ACM","A","GBP",0.10
"82224ACM","C","USD",0.20
"82224ACM","D","GBP",0.40
"82229ACM","F","USD",0.75
"82229ACM","E","GBP",0.10
"82231ACM","A","USD",0.20
"82231ACM","B","GBP",0.40
"82232ACM","B","USD",0.75
"82232ACM","A","GBP",0.10
"82233ACM","C","USD",0.20
"82233ACM","D","GBP",0.40
"82259ACM","F","USD",0.75
"82259ACM","E","GBP",0.10
"82277AC ","A","USD",0.20
"82277AC ","B","GBP",0.40
"82289AC ","B","USD",0.75
"82289AC ","A","GBP",0.10
"82293AC ","C","USD",0.20
"82293AC ","D","GBP",0.40
"82294ACM","F","USD",0.75
"82294ACM","E","GBP",0.10
"82296ACM","A","USD",0.20
"82296ACM","B","GBP",0.40
"82306ACM","B","USD",0.75
"82306ACM","A","GBP",0.10
"82338ACM","C","USD",0.20
"82338ACM","D","GBP",0.40
"82362ACM","F","USD",0.75
"82362ACM","E","GBP",0.10
"82364ACM","A","USD",0.20
"82364ACM","B","GBP",0.40
"82384ACM","B","USD",0.75
"82384ACM","A","GBP",0.10
"82396ACM","C","USD",0.20
"82396ACM","D","GBP",0.40
"82404ACM","F","USD",0.75
"82404ACM","E","GBP",0.10
"82407ACM","A","USD",0.20
"82407ACM","B","GBP",0.40
"82411ACM","B","USD",0.75
"82411ACM","A","GBP",0.10
"82414AC ","C","USD",0.20
"82414AC ","D","GBP",0.40
"82419ACM","F","USD",0.75
"82419ACM","E","GBP",0.10
"82423ACM","A","USD",0.20
"82423ACM","B","GBP",0.40
"82445ACM","B","USD",0.75
"82445ACM","A","GBP",0.10
"82463ACM","C","USD",0.20
"82463ACM","D","GBP",0.40
"82466ACM","F","USD",0.75
"82466ACM","E","GBP",0.10
"82467ACM","A","USD",0.20
"82467ACM","B","GBP",0.40
"82506ACM","B","USD",0.75
"82506ACM","A","GBP",0.10
"82514ACM","C","USD",0.20
"82514ACM","D","GBP",0.40
"82536ACM","F","USD",0.75
"82536ACM","E","GBP",0.10
"82542ACM","A","USD",0.20
"82542ACM","B","GBP",0.40
"82551ACM","B","USD",0.75
"82551ACM","A","GBP",0.10
"82552ACM","C","USD",0.20
"82552ACM","D","GBP",0.40
"82572AC ","F","USD",0.75
"82572AC ","E","GBP",0.10
"82581ACM","A","USD",0.20
"82581ACM","B","GBP",0.40
"82582ACM","B","USD",0.75
"82582ACM","A","GBP",0.10
"82584ACM","C","USD",0.20
"82584ACM","D","GBP",0.40
"82592ACM","F","USD",0.75
"82592ACM","E","GBP",0.10
"82629ACM","A","USD",0.20
"82629ACM","B","GBP",0.40
"82637ACM","B","USD",0.75
"82637ACM","A","GBP",0.10
"82653ACM","C","USD",0.20
"82653ACM","D","GBP",0.40
"82654ACM","F","USD",0.75
"82654ACM","E","GBP",0.10
"82669ACM","A","USD",0.20
"82669ACM","B","GBP",0.40
"82671ACM","B","USD",0.75
"82671ACM","A","GBP",0.10
"82672ACM","C","USD",0.20
"82672ACM","D","GBP",0.40
"82673ACM","F","USD",0.75
"82673ACM","E","GBP",0.10
"82682ACM","A","USD",0.20
"82682ACM","B","GBP",0.40
"82684ACM","B","USD",0.75
"82684ACM","A","GBP",0.10
"82714ACM","C","USD",0.20
"82714ACM","D","GBP",0.40
"82734ACM","F","USD",0.75
"82734ACM","E","GBP",0.10
"82747ACM","A","USD",0.20
"82747ACM","B","GBP",0.40
"82763ACM","B","USD",0.75
"82763ACM","A","GBP",0.10
"82778ACM","C","USD",0.20
"82778ACM","D","GBP",0.40
"82779ACM","F","USD",0.75
"82779ACM","E","GBP",0.10
"82781ACM","A","USD",0.20
"82781ACM","B","GBP",0.40
"82803ACM","B","USD",0.75
"82803ACM","A","GBP",0.10
"82804ACM","C","USD",0.20
"82804ACM","D","GBP",0.40
"82809AC ","F","USD",0.75
"82809AC ","E","GBP",0.10
"82831ACM","A","USD",0.20
"82831ACM","B","GBP",0.40
"82834ACM","B","USD",0.75
"82834ACM","A","GBP",0.10
"82836ACM","C","USD",0.20
"82836ACM","D","GBP",0.40
"82842ACM","F","USD",0.75
"82842ACM","E","GBP",0.10
"82845ACM","A","USD",0.20
"82845ACM","B","GBP",0.40
"82865AC ","B","USD",0.75
"82865AC ","A","GBP",0.10
"82866ACM","C","USD",0.20
"82866ACM","D","GBP",0.40
"82893ACM","F","USD",0.75
"82893ACM","E","GBP",0.10
"82894ACM","A","USD",0.20
"82894ACM","B","GBP",0.40
"82896ACM","B","USD",0.75
"82896ACM","A","GBP",0.10
"82915ACM","C","USD",0.20
"82915ACM","D","GBP",0.40
"82934ACM","F","USD",0.75
"82934ACM","E","GBP",0.10
"83016ACM","A","USD",0.20
"83016ACM","B","GBP",0.40
"83040ACM","B","USD",0.75
"83040ACM","A","GBP",0.10
"83050ACM","C","USD",0.20
"83050ACM","D","GBP",0.40
"83060ACM","F","USD",0.75
"83060ACM","E","GBP",0.10
"83073ACM","A","USD",0.20
"83073ACM","B","GBP",0.40
"83084ACM","B","USD",0.75
"83084ACM","A","GBP",0.10
"83099ACM","C","USD",0.20
"83099ACM","D","GBP",0.40
"83134ACM","F","USD",0.75
"83134ACM","E","GBP",0.10
"83137ACM","A","USD",0.20
"83137ACM","B","GBP",0.40
"83159ACM","B","USD",0.75
"83159ACM","A","GBP",0.10
"83166ACM","C","USD",0.20
"83166ACM","D","GBP",0.40
"83167ACM","F","USD",0.75
"83167ACM","E","GBP",0.10
"83173ACM","A","USD",0.20
"83173ACM","B","GBP",0.40
"83177ACM","B","USD",0.75
"83177ACM","A","GBP",0.10
"83178ACM","C","USD",0.20
"83178ACM","D","GBP",0.40
"83180ACM","F","USD",0.75
"83180ACM","E","GBP",0.10
"83253ACM","A","USD",0.20
"83253ACM","B","GBP",0.40
"83254ACM","B","USD",0.75
"83254ACM","A","GBP",0.10
"83273ACM","C","USD",0.20
"83273ACM","D","GBP",0.40
"83307ACM","F","USD",0.75
"83307ACM","E","GBP",0.10
"83311ACM","A","USD",0.20
"83311ACM","B","GBP",0.40
"83314ACM","B","USD",0.75
"83314ACM","A","GBP",0.10
"83316ACM","C","USD",0.20
"83316ACM","D","GBP",0.40
"83320ACM","F","USD",0.75
"83320ACM","E","GBP",0.10
"83321ACM","A","USD",0.20
"83321ACM","B","GBP",0.40
"83343ACM","B","USD",0.75
"83343ACM","A","GBP",0.10
"83344AC ","C","USD",0.20
"83344AC ","D","GBP",0.40
"83345ACM","F","USD",0.75
"83345ACM","E","GBP",0.10
"83369ACM","A","USD",0.20
"83369ACM","B","GBP",0.40
"83378ACM","B","USD",0.75
"83378ACM","A","GBP",0.10
"83450ACM","C","USD",0.20
"83450ACM","D","GBP",0.40
"83451ACM","F","USD",0.75
"83451ACM","E","GBP",0.10
"83475ACM","A","USD",0.20
"83475ACM","B","GBP",0.40
"83479ACM","B","USD",0.75
"83479ACM","A","GBP",0.10
"83489AC ","C","USD",0.20
"83489AC ","D","GBP",0.40
"83496ACM","F","USD",0.75
"83496ACM","E","GBP",0.10
"83498AC ","A","USD",0.20
"83498AC ","B","GBP",0.40
"83499ACM","B","USD",0.75
"83499ACM","A","GBP",0.10
"83537ACM","C","USD",0.20
"83537ACM","D","GBP",0.40
"83559ACM","F","USD",0.75
"83559ACM","E","GBP",0.10
"83572ACM","A","USD",0.20
"83572ACM","B","GBP",0.40
"83573ACM","B","USD",0.75
"83573ACM","A","GBP",0.10
"83579ACM","C","USD",0.20
"83579ACM","D","GBP",0.40
"83581ACM","F","USD",0.75
"83581ACM","E","GBP",0.10
"83603ACM","A","USD",0.20
"83603ACM","B","GBP",0.40
"83625ACM","B","USD",0.75
"83625ACM","A","GBP",0.10
"83626ACM","C","USD",0.20
"83626ACM","D","GBP",0.40
"83630ACM","F","USD",0.75
"83630ACM","E","GBP",0.10
"83637ACM","A","USD",0.20
"83637ACM","B","GBP",0.40
"83638ACM","B","USD",0.75
"83638ACM","A","GBP",0.10
"83647AC ","C","USD",0.20
"83647AC ","D","GBP",0.40
"83667ACM","F","USD",0.75
"83667ACM","E","GBP",0.10
"83668AC ","A","USD",0.20
"83668AC ","B","GBP",0.40
"83669ACM","B","USD",0.75
"83669ACM","A","GBP",0.10
"83673AC ","C","USD",0.20
"83673AC ","D","GBP",0.40
"83674AC ","F","USD",0.75
"83674AC ","E","GBP",0.10
"83675AC ","A","USD",0.20
"83675AC ","B","GBP",0.40
"83676AC ","B","USD",0.75
"83676AC ","A","GBP",0.10
"83681ACM","C","USD",0.20
"83681ACM","D","GBP",0.40
"83685ACM","F","USD",0.75
"83685ACM","E","GBP",0.10
"83686ACM","A","USD",0.20
"83686ACM","B","GBP",0.40
"83688ACM","B","USD",0.75
"83688ACM","A","GBP",0.10
"83745ACM","C","USD",0.20
"83745ACM","D","GBP",0.40
"83765ACM","F","USD",0.75
"83765ACM","E","GBP",0.10
"83775ACM","A","USD",0.20
"83775ACM","B","GBP",0.40
"83776ACM","B","USD",0.75
"83776ACM","A","GBP",0.10
"83789AC ","C","USD",0.20
"83789AC ","D","GBP",0.40
"83794AC ","F","USD",0.75
"83794AC ","E","GBP",0.10
"83800ACM","A","USD",0.20
"83800ACM","B","GBP",0.40
"83804AC ","B","USD",0.75
"83804AC ","A","GBP",0.10
"83815ACM","C","USD",0.20
"83815ACM","D","GBP",0.40
"83821ACM","F","USD",0.75
"83821ACM","E","GBP",0.10
"83823ACM","A","USD",0.20
"83823ACM","B","GBP",0.40
"83825ACM","B","USD",0.75
"83825ACM","A","GBP",0.10
"83830ACM","C","USD",0.20
"83830ACM","D","GBP",0.40
"83837ACM","F","USD",0.75
"83837ACM","E","GBP",0.10
"83840ACM","A","USD",0.20
"83840ACM","B","GBP",0.40
"83848ACM","B","USD",0.75
"83848ACM","A","GBP",0.10
"83871ACM","C","USD",0.20
"83871ACM","D","GBP",0.40
"83885ACM","F","USD",0.75
"83885ACM","E","GBP",0.10
"83886ACM","A","USD",0.20
"83886ACM","B","GBP",0.40
"83910ACM","B","USD",0.75
"83910ACM","A","GBP",0.10
"83917ACM","C","USD",0.20
"83917ACM","D","GBP",0.40
"83936ACM","F","USD",0.75
"83936ACM","E","GBP",0.10
"83957ACM","A","USD",0.20
"83957ACM","B","GBP",0.40
"83970ACM","B","USD",0.75
"83970ACM","A","GBP",0.10
"83979ACM","C","USD",0.20
"83979ACM","D","GBP",0.40
"83992ACM","F","USD",0.75
"83992ACM","E","GBP",0.10
"83996ACM","A","USD",0.20
"83996ACM","B","GBP",0.40
"84012ACM","B","USD",0.75
"84012ACM","A","GBP",0.10
"84014AC ","C","USD",0.20
"84014AC ","D","GBP",0.40
"84034ACM","F","USD",0.75
"84034ACM","E","GBP",0.10
